from,from_label,to,to_label
"real estate specific systems and data","Exposure","real estate specific systems and data::property management and lease tenant databases","Subcategory"
"real estate specific systems and data","Exposure","real estate specific systems and data::building access control and physical security systems eg open options access control platform incident","Subcategory"
"real estate specific systems and data","Exposure","real estate specific systems and data::title escrow and transaction closing data","Subcategory"
"real estate specific systems and data","Exposure","real estate specific systems and data::facilities iot building management systems","Subcategory"
"wholesale trade and logistics systems","Exposure","wholesale trade and logistics systems::warehouse management systems wms and inventory databases","Subcategory"
"wholesale trade and logistics systems","Exposure","wholesale trade and logistics systems::freight transportation management and dispatch systems","Subcategory"
"wholesale trade and logistics systems","Exposure","wholesale trade and logistics systems::edi and automated b2b order processing pipelines","Subcategory"
"wholesale trade and logistics systems","Exposure","wholesale trade and logistics systems::customer facing tracking shipping portals","Subcategory"
"employee contractor and third party data","Exposure","employee contractor and third party data::employee pii and payroll benefits records","Subcategory"
"employee contractor and third party data","Exposure","employee contractor and third party data::contractor and subcontractor databases","Subcategory"
"employee contractor and third party data","Exposure","employee contractor and third party data::franchise network partner data","Subcategory"
"employee contractor and third party data","Exposure","employee contractor and third party data::third party vendor and supply chain contact information","Subcategory"
"cloud msp infrastructure and credentials","Exposure","cloud msp infrastructure and credentials::msp rmm remote management tooling with privileged access to multiple client networks","Subcategory"
